Date	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	O_U	O_V	O_Pa	O_ta	O_td	O_RH	O_RN_ACC	O_radiation	O_PM2_5	O_O3	O_NO2	O_CO	O_SO2	O_PM10	f_PM2_5	f_Ta	f_Pa	f_RH	f_MH	f_U	f_V	f_RN_ACC	f_850hpa_gpm	f_850hpa_U	f_850hpa_V	f_850hpa_RH	f_850hpa_Ta	f_925hpa_gpm	f_925hpa_U	f_925hpa_V	f_temp_850_925	Target
20190101	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.6125292796011051	0.5099949980762906	0.9235854205834195	0.20999667470855563	0.28039729479243813	0.4949901823686644	0.0	0.0	0.23853211009174313	0.02283849918433931	0.5099601593625498	0.5090596688534833	0.21538461538461537	0.14068441064638784	0.3365893046028479	0.17989533155856	0.9315106754371949	0.16485261722738045	0.11464384575512487	0.5827280079801967	0.3721670075016099	0.0	0.22852323194960472	0.6691375861815159	0.1848189222855292	0.07144632433715943	0.2852701545887383	0.23090610247261614	0.6336537823901287	0.2875225312885823	0.5244867809766611	0.20192307692307693
20190102	0.5357142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4642857142857143	0.5460837484559374	0.49037596746777345	0.9076151777952989	0.1856994693634427	0.24503753717427149	0.4529060308993864	0.0	0.0	0.13761467889908258	0.15660685154975532	0.3107569721115538	0.3007653858169323	0.24615384615384625	0.07604562737642587	0.34623108157165944	0.21859427788066435	0.9557332557507675	0.12253812544461902	0.05649466647960333	0.48070351436312725	0.4593789128433413	0.0	0.28760013347027286	0.6042355869769218	0.26869996698384774	0.11185887149031361	0.3523011313353049	0.2822480522532248	0.6062793581512946	0.3137104020911162	0.454526294997979	0.23076923076923078
20190103	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714286	0.5799851837339175	0.48194541460504486	0.922776800695414	0.20270753393113825	0.24565726345252661	0.41482949305431144	0.0	0.0	0.1743119266055046	0.06688417618270802	0.4077025232403719	0.37324273664479857	0.24615384615384625	0.10646387832699619	0.6596687290459486	0.2893636798049403	0.8948156062398734	0.16556209975348166	0.027132941211817342	0.3953557066994582	0.5822664470354875	0.0	0.3379343541441711	0.6908032737995558	0.4363550274631932	0.3204403106519812	0.3504169454280714	0.35496251196406053	0.6413142596379137	0.470359086263863	0.3872099191291236	0.34615384615384615
20190104	0.6071428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3928571428571428	0.4294912198563303	0.4661322474648936	0.9126690520953373	0.24991346743384849	0.2642676621989302	0.3607212983080969	0.0	0.0	0.27522935779816515	0.0032626427406199357	0.7104913678618858	0.7807716338644174	0.43076923076923085	0.1673003802281369	0.22578354470809806	0.22215591514548305	0.8136322078525543	0.09602637319448622	0.1441830441829388	0.5654789486449426	0.33069534306175113	0.0	0.23287134429106893	0.6828815035619789	0.12051696301577068	0.04161078305765535	0.29999810757648404	0.24617053241948775	0.5704337451021148	0.23727363698332232	0.6474730269206451	0.3653846153846154
20190105	0.6428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3571428571428571	0.5814841885599707	0.4011318715325986	0.7661066973942231	0.3092678994785326	0.4178040101687219	0.6733464235084474	0.0	0.0	0.7339449541284404	0.22349102773246335	0.33731739707835323	0.548734770384255	0.43076923076923085	0.38022813688212925	0.2878482770528094	0.23235652327610087	0.8074299320984472	0.1457296187133588	0.07787570290844924	0.5098690760770577	0.4382256370048188	0.0	0.2785722108985014	0.5799941557916727	0.32816320495290335	0.03639947343288873	0.3650518357064686	0.27893203824843904	0.5385038190988757	0.4199674805047859	0.6070610059428844	0.2403846153846154
20190106	0.6785714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3214285714285714	0.5153227672381819	0.47781785038679764	0.7873329694543835	0.22596343345090575	0.1904476545314459	0.23847765992879358	0.0	0.0	0.1743119266055046	0.08319738988580752	0.3559096945551129	0.3277881911902531	0.32307692307692315	0.17870722433460076	0.49233138357289996	0.2669321368231413	0.7987507687287599	0.251771977324223	0.05393497719618319	0.47339289539770274	0.45020973834748906	0.0	0.30106029051935573	0.6982970570580448	0.2973893218236767	0.24125095350048834	0.32910959247216265	0.3186410252001575	0.6855650093429725	0.32460794228587164	0.44243078937428154	0.31730769230769235
20190107	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.5067873425051856	0.494976974028784	0.8022924373824973	0.24852499024633298	0.2946658875113058	0.44488960124665283	0.0	0.0	0.2018348623853211	0.004893964110929843	0.6042496679946879	0.5374101843174008	0.33846153846153854	0.12547528517110265	0.3569915888263456	0.2235145048241931	0.805502137163049	0.10621561543614576	0.10181686221422787	0.5683979113326154	0.3785009243867955	0.0	0.24409646321357353	0.7313928449160904	0.21521860456178066	0.10126273037311108	0.2664420990761626	0.2610095305100404	0.6849833834272524	0.29416935446994175	0.4193057709204904	0.19230769230769232
20190108	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5265203444172692	0.45069907727979874	0.7796510805183252	0.2797641650066931	0.2487596169235522	0.27054097373107266	0.0	0.0	0.18348623853211013	0.2446982055464927	0.2602921646746348	0.25905966885348336	0.3846153846153847	0.11026615969581749	0.24918924683907417	0.17436745769598377	0.9240159828537418	0.14823248228022676	0.08218687650920563	0.4849432298090925	0.46818964713307504	0.0	0.22995932954042392	0.47469772667516097	0.2993833693076831	0.040313065631276034	0.3024299831129032	0.22727161481168948	0.47953968987465034	0.47837666252994865	0.5904459759535646	0.15384615384615385
20190109	0.7857142857142858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2142857142857142	0.5030321517961773	0.40956553209744145	0.9009440637192473	0.18465816353809747	0.1343056646331703	0.19438910044525032	0.0	0.0	0.09174311926605506	0.2446982055464927	0.1301460823373174	0.14792252421118401	0.276923076923077	0.1140684410646388	0.327275688517893	0.268938278591702	0.7660874108496507	0.2336947202814464	0.047777529065574226	0.3965735926834355	0.579759575458293	8.148509298123293e-07	0.31174257114517595	0.746801579500587	0.4197444597855525	0.14926424988540596	0.33151497407936364	0.32946061002885313	0.675630712888846	0.4590714822743229	0.42582797706741	0.3076923076923077
20190110	0.8214285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1785714285714286	0.6258200105866688	0.49838858797722535	0.7917803788384178	0.26206196597582243	0.17772930802815376	0.16232458423864357	0.0	0.0	0.25688073394495414	0.017944535073409464	0.47675962815405043	0.3919087785067166	0.3846153846153847	0.19011406844106465	1.0	0.3355097774722406	0.7535407958425763	0.4793180477807267	0.018510580668965746	0.4105714957112105	0.5250282752308094	0.0	0.371188836526693	0.5548977534293611	0.4316940649129049	0.11963147695377355	0.42575321238891733	0.3927804066828045	0.5552483023678911	0.4400712919214895	0.6062912919486492	0.46153846153846156
