Date	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	O_U	O_V	O_Pa	O_ta	O_td	O_RH	O_RN_ACC	O_radiation	O_PM2_5	O_O3	O_NO2	O_CO	O_SO2	O_PM10	f_PM2_5	f_Ta	f_Pa	f_RH	f_MH	f_U	f_V	f_RN_ACC	f_850hpa_gpm	f_850hpa_U	f_850hpa_V	f_850hpa_RH	f_850hpa_Ta	f_925hpa_gpm	f_925hpa_U	f_925hpa_V	f_temp_850_925	Target
20160101	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2814065699342791	0.5046833945302711	0.8857824408191319	0.2950366504381493	0.4553350430086315	0.8617235023152295	0.0	0.0	0.4954128440366972	0.0032626427406199357	0.6228419654714475	0.837394564198688	0.43076923076923085	0.3003802281368821	0.5058813189531306	0.4274034399991615	0.6087354664899124	0.5696835289838735	0.21551634299316055	0.60830115338729	0.43693677881105475	0.00025252808314050774	0.4077944093809628	0.673141534321783	0.4098424409871138	0.2837724721515111	0.43581512117150367	0.41072007609415007	0.669145883710987	0.4642569073958831	0.4684728840375384	0.3181818181818182
20160102	0.5357142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4642857142857143	0.30742159081062553	0.5413667185367081	0.7321446620979635	0.40819188347289315	0.5083746794358817	0.6933868964381177	0.0	0.0	0.22018348623853212	0.12398042414355631	0.39176626826029215	0.2750702905342081	0.40000000000000013	0.13688212927756654	0.4566059450169953	0.4166851488884462	0.5743199018160919	0.5610540309741462	0.12243177315833592	0.5216513628887971	0.4048278609334291	0.0013827393772468507	0.4035492894141599	0.6759738102520141	0.4492512433921598	0.31950983655934423	0.459038315425803	0.3965974644764199	0.6597123522922604	0.5168183685676481	0.5674671317257284	0.7454545454545456
20160103	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714286	0.5205258326868036	0.3982718513480648	0.6189378777771047	0.47969488347299744	0.6228286317262633	0.8997996393989421	0.0	0.0	0.3211009174311927	0.0505709624796085	0.5046480743691899	0.534832864729772	0.3846153846153847	0.22053231939163498	0.0832022394227612	0.28674311109247747	0.714556264401086	0.14536828882037678	0.23373914004395022	0.5620104754859014	0.23320009096500743	0.0	0.2589233304839873	0.6988037735053102	0.25126936831917923	0.11826586368904139	0.3168400973385997	0.2546435479196013	0.6770030260056962	0.29992719517131794	0.6720250908366988	0.09999999999999999
20160104	0.6071428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3928571428571428	0.6480707890795793	0.36084896025034896	0.6522934481573579	0.4335303252090789	0.5428039171167282	0.7515031055698976	0.0	0.0	0.8623853211009173	0.5725938009787929	0.20318725099601592	0.4895345204623555	0.676923076923077	0.5779467680608364	0.186512848539225	0.2802261888540673	0.7311030618574325	0.2176272740388895	0.04172431928845657	0.4003264659973676	0.512588834604961	0.001810211614370241	0.28679172989063645	0.7386716495940386	0.3748387004201706	0.35735820861899353	0.2750084221542079	0.2814116420246697	0.6860979723478356	0.48971015018135755	0.30974470259930914	0.17272727272727273
20160105	0.6428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3571428571428571	0.28201580377752183	0.3322699931192324	0.7574140335981556	0.2745576358799664	0.3120349726613242	0.4308619515984162	0.0	0.0	0.11009174311926606	0.32626427406199027	0.09561752988047813	0.1027803811308966	0.3846153846153847	0.06844106463878327	0.20469155404041692	0.27879945915918114	0.6977278357357065	0.26564928613162436	0.11075216896214704	0.5179519349432748	0.26258260238269304	0.0	0.2576573835498383	0.697027456823753	0.28891748190574956	0.35472729715094786	0.2504576186448577	0.25820602195689585	0.65217824378283	0.32116898574717084	0.36239098722989105	0.2636363636363636
20160106	0.6785714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3214285714285714	0.2756705783344128	0.4970249644031958	0.7624679078981941	0.2561612329724742	0.29342457391492066	0.4288579443455133	0.0	0.0	0.2018348623853211	0.07177814029363784	0.4169986719787517	0.2776476101218369	0.5230769230769232	0.13688212927756654	0.09427905697124256	0.24155879547622347	0.6846628610611232	0.1842059755587185	0.1480946783715565	0.5215823911992125	0.27791692167902676	0.0	0.2215056669454988	0.6997629317813038	0.25706551533731403	0.31354382293776	0.20557672044899072	0.22382191291208123	0.694979334499221	0.29854108387559336	0.3597552386085948	0.11818181818181817
20160107	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.415952425717709	0.37244732750918075	0.7281015626579342	0.24748368442098767	0.337159010968969	0.5731464636687521	0.0	0.0	0.22018348623853212	0.29200652528548127	0.15139442231075698	0.2610121836925961	0.47692307692307695	0.1634980988593156	0.12777145886838492	0.24616432756506368	0.6938534942244327	0.22143898337439394	0.1876888172898027	0.5388667787182925	0.2536087110695968	0.0	0.21955365366617616	0.6859819761862074	0.2721443047394369	0.2712103027102163	0.21744344613046876	0.22085508333954723	0.6642245889931504	0.29845121069495884	0.40964120522632624	0.17272727272727273
20160108	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5212644983076287	0.4942056815854059	0.6836274688175951	0.22249234461269965	0.3064518530374031	0.5531063915004444	0.0	0.0	0.09174311926605506	0.2300163132137031	0.16334661354581675	0.14745392064979695	0.36923076923076925	0.06844106463878327	0.113926224211955	0.3425524332596143	0.6964775572926676	0.5560082855732726	0.41431111858526065	0.678047542842504	0.3783050492192933	0.007274874496585187	0.3110482879290428	0.697066440873062	0.36441780747361313	0.561951258991155	0.2565307534064922	0.32460604062529413	0.719705887679519	0.42214465101010407	0.15321918741173907	0.12727272727272726
20160109	0.7857142857142858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2142857142857142	0.3521195514817756	0.4516173064871041	0.7190045889178641	0.2561612329724742	0.3278538115957672	0.5430863554764107	0.0	0.0	0.2018348623853211	0.18597063621533444	0.2815405046480744	0.2573414557950641	0.44615384615384623	0.13688212927756654	0.07515384150724741	0.25458718961921023	0.7800148089891846	0.09404300753257694	0.20495393537876597	0.5385568166609327	0.23775699013680868	0.0	0.2285129242798789	0.6741513530290043	0.23466639684446566	0.21548130682439198	0.22923289406721958	0.22686409178440498	0.6294536732937479	0.25501301021281564	0.37528915815539504	0.11818181818181817
20160110	0.8214285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1785714285714286	0.43878938988092053	0.3001794186164508	0.7149614894778347	0.3554323883081788	0.452543483196671	0.6232466440294012	0.0	0.0	0.15596330275229361	0.16313213703099513	0.3187250996015937	0.19954701655732587	0.49230769230769245	0.10266159695817491	0.10355732809473	0.20224448939805323	0.7457431630384797	0.11772697241973736	0.23603947558204622	0.554261424051906	0.19453640151994994	0.0	0.1890343155225184	0.5283922526075997	0.29497116398922557	0.04563983733528901	0.2228291449542338	0.1811052241578814	0.5410729288632754	0.29004743894162116	0.5281032039946028	0.17272727272727273
